stage,train/gdt_ts,_step,loss,train/lddt_hard,_runtime,lr,train/plddt,loss/diffusion,tokens_per_sec,grad_norm,loss/distogram,train/rmsd,gpu/peak_mem_gb,train/lddt,_timestamp,val/total_loss,val/n_attempted,val/plddt,val/diffusion_loss,val/n_skipped,val/lddt_hard,val/lddt,val/rmsd,val/distogram_loss,val/gdt_ts
stage1,0.9770399332046509,1010,0.39212488681077956,0.9232923984527588,4837.067526096,0.0009832383759921415,63.85000991821289,0.2046194277703762,32.44773369015048,2.298527204990387,1.8750546097755432,0.6310065984725952,14.022171648,0.7202470421791076,1776880553.8601346,,,,,,,,,,
stage1,0.6367975473403931,1020,0.6415330857038498,0.6256439089775085,4895.368863798,0.0009828243544427796,61.51675033569336,0.4846778489649296,103.48770999970357,3.20182843208313,1.568552267551422,2.5963263511657715,14.044208128,0.6957916736602783,1776880589.753538,,,,,,,,,,
stage1,0.884989857673645,1030,0.46413858234882355,0.8349401354789734,4933.139910771,0.0009824053711261404,70.8375473022461,0.2942922320216894,55.646548820269565,3.6056073546409606,1.6984634518623352,1.2208127975463867,13.996589056,0.7385139107704163,1776880648.0548995,,,,,,,,,,
stage1,0.8303508758544922,1040,0.3943584203720093,0.7717894911766052,4973.135617836,0.0009819814303479266,40.09675598144531,0.2187279336154461,93.94558052946658,4.946909791231155,1.7563048481941224,1.4825855493545532,14.024367616,0.7608608722686767,1776880685.8259275,,,,,,,,,,
stage1,0.7613636255264282,1050,0.37420318722724916,0.7174626588821411,5011.233540051,0.0009815525364647853,46.59147644042969,0.19164600716903807,64.83952020176352,5.516043895483017,1.8255717933177948,1.9593342542648315,14.007747072,0.8115993440151215,1776880725.8216858,,,,,,,,,,
stage1,0.9535764455795288,1060,0.42293733060359956,0.8826940059661865,5047.476203243,0.0009811186938842645,53.01691436767578,0.25895766690373423,82.8491613180196,2.6913288593292237,1.6397965729236603,0.792488694190979,14.00707072,0.7704258918762207,1776880763.919704,,,,,,,,,,
stage1,0.40186601877212524,1070,0.36882376596331595,0.4555971026420593,5077.965515522,0.000980679907064768,56.83313751220703,0.2120208844076842,90.90073878691332,3.1208285093307495,1.568028849363327,4.812619686126709,14.011162624,0.723714417219162,1776880800.1618001,,,,,,,,,,
stage1,0.8862876296043396,1080,0.4528971865773201,0.8195476531982422,5117.701050292,0.0009802361805155097,62.347129821777344,0.28791360817849637,117.63284333902723,3.108050513267517,1.6498357951641083,1.1683841943740845,14.0335232,0.7957136571407318,1776880830.6513991,,,,,,,,,,
stage1,0.8399379849433899,1090,0.6602215856313706,0.7771978378295898,5151.531532462,0.000979787518796466,56.64274597167969,0.48611522912979127,96.2489159842567,2.8993374347686767,1.7410634994506835,1.3839550018310547,14.03246336,0.805268281698227,1776880870.3870428,,,,,,,,,,
stage1,0.6353049278259277,1100,0.3610680177807808,0.5919227600097656,5183.415179708,0.0009793339265183304,47.488521575927734,0.181344947963953,96.25954503626875,19.605689311027525,1.7972306489944458,2.515022039413452,14.030492672,0.6402846097946167,1776880904.2176175,,,,,,,,,,
stage1,0.6092709302902222,1110,0.3531716227531433,0.6193358302116394,5215.490512193,0.0009788754083424652,56.6021728515625,0.17499981094151734,106.56036292140658,2.0352102279663087,1.781718122959137,2.857729196548462,14.012162048,0.5946198165416717,1776880936.1010897,,,,,,,,,,
stage1,0.49625247716903687,1120,0.4750200182199478,0.5318999290466309,5253.949492851,0.0009784119689808543,49.18020248413086,0.30035271793603896,112.90834040864002,2.881683337688446,1.746673011779785,3.6554758548736572,14.019523072,0.7705562055110932,1776880968.1763864,,,,,,,,,,
stage1,0.9498096704483032,1130,0.4059784859418869,0.8822520971298218,5288.258539394,0.0009779436131960543,52.62858200073242,0.21336630284786223,77.46888329074544,1.6989156246185302,1.9261218070983888,0.82012939453125,13.996589056,0.7496315956115722,1776881006.635422,,,,,,,,,,
stage1,0.9022327065467834,1140,0.5824429243803024,0.8280527591705322,5320.351214749,0.0009774703458011453,41.73467254638672,0.37847425080835817,89.43585400971251,1.8598596513271333,2.0396867036819457,1.0929169654846191,14.015408128,0.8718419551849366,1776881040.944562,,,,,,,,,,
stage1,0.15981607139110565,1150,0.34158663004636763,0.32942354679107666,5354.553250283,0.000976992171659682,42.40869140625,0.146773511916399,87.72870250655977,1.2236488580703735,1.9481311559677124,9.292776107788086,14.026662912,0.7219916999340057,1776881073.0373616,,,,,,,,,,
stage1,0.9881041049957275,1160,0.3380643904209137,0.9353818893432617,5399.09694831,0.0009765090956856436,40.3209114074707,0.14380481820553542,93.28332326109289,1.4383552730083466,1.942595660686493,0.5655717253684998,14.033588224,0.6224261224269867,1776881107.2393196,,,,,,,,,,
stage1,0.7151233553886414,1170,0.2812983006238937,0.6795464754104614,5465.804846555,0.0009760211228433832,49.96315383911133,0.07421681908890605,67.02030433530295,1.817301344871521,2.0708147525787353,2.0753695964813232,13.99125248,0.5286994814872742,1776881151.783049,,,,,,,,,,
stage1,0.41840660572052,1180,0.4944931134581566,0.43250611424446106,5498.302389675,0.0009755282581475768,45.285255432128906,0.328690667450428,54.46525482861504,2.9306230783462524,1.6580244779586792,4.509406566619873,14.020222976,0.6827999234199524,1776881218.490928,,,,,,,,,,
stage1,0.05687285214662552,1190,0.40211554169654845,0.1963084191083908,5534.252657894,0.0009750305066631716,23.960588455200195,0.23090901635587216,111.93185890299998,1.9574390769004821,1.7120651960372926,13.78800106048584,14.021827584,0.6450108051300049,1776881250.9885538,,,,,,,,,,
stage1,0.90203458070755,1200,0.3990707114338875,0.8263782262802124,5574.971537059,0.0009745278735053344,42.868473052978516,0.21983904875814914,95.95191254044077,2.1967414259910583,1.7923165678977966,1.0756757259368896,14.039635968,0.6421518862247467,1776881286.9387708,,,,,,,,,,
stage1,0.9709193110466003,1210,0.44512560963630676,0.9152451157569885,5642.136890364,0.0009740203638393983,39.098731994628906,0.2793787892907858,86.92374993396675,4.8636890053749084,1.6574681282043457,0.6828641891479492,14.013730816,0.6939595460891723,1776881327.6573331,,,,,,,,,,
stage1,0.5940883755683899,1220,0.2561049222946167,0.5836589932441711,5670.012375356,0.0009735079828808107,59.074249267578125,0.07357718534767628,43.120594955579136,3.0415132999420167,1.8252773404121398,3.3762269020080566,14.019252736,0.6117252945899964,1776881394.8230238,,,,,,,,,,
stage1,0.7091923952102661,1230,0.3158652111887932,0.6996243000030518,5699.831832291,0.0009729907358950785,61.743343353271484,0.14565663635730744,117.43586264494913,2.1963325083255767,1.7020857691764832,2.1864426136016846,13.997442048,0.7106245636940003,1776881422.698322,,,,,,,,,,
stage1,0.7944785356521606,1240,0.3241274684667587,0.7563881278038025,5729.426488005,0.0009724686281977146,87.44970703125,0.1562522452324629,109.04324735477597,2.246200513839722,1.6787522256374359,2.085418701171875,14.014971904,0.6522567570209503,1776881452.517135,,,,,,,,,,
stage1,0.8536899089813232,1250,0.454812191426754,0.7795799374580383,5777.267874469,0.0009719416651541838,42.51570510864258,0.24345257673412563,108.24837385378027,1.5063635528087616,2.1135961771011353,1.3634991645812988,14.012271616,0.6995080649852753,1776881482.1124873,,,,,,,,,,
stage1,0.770860493183136,1260,0.3074739173054695,0.7153782844543457,5821.269920388,0.0009714098521798464,35.699642181396484,0.11943530738353729,68.19057608369371,1.494241464138031,1.8803860783576964,1.7223249673843384,14.031253504,0.683707731962204,1776881529.9540153,,,,,,,,,,
stage1,0.9091772437095642,1270,0.7548211365938187,0.8333120942115784,5855.733618493,0.0009708731947399038,47.40648651123047,0.5653838390484452,75.39100027004733,1.6518893003463746,1.8943730592727661,1.0757031440734863,14.0403456,0.7002506136894227,1776881573.955866,,,,,,,,,,
stage1,0.5818749666213989,1280,0.8176735423505306,0.5572110414505005,5893.868243019,0.0009703316983493413,35.95091247558594,0.6467255086638033,102.93353584802841,3.883269411325455,1.709480345249176,2.9146392345428467,14.007172096,0.7731483399868011,1776881608.41968,,,,,,,,,,
stage1,0.9989827275276184,1290,0.5861243516206741,0.9841477274894714,5959.574732074,0.0009697853685728721,42.16815185546875,0.40323713310062886,76.7647852757813,2.9361281633377074,1.8288721919059754,0.33824801445007324,14.01977088,0.7331063687801361,1776881646.5541134,,,,,,,,,,
stage1,0.9582440853118896,1300,0.41514901369810103,0.9293287992477417,5997.984122717,0.0009692342110248802,95.5372085571289,0.27215817058458924,53.499290359530704,1.266176974773407,1.4299083828926087,0.7911158204078674,14.025407488,0.7932776689529419,1776881712.260837,,,,,,,,,,
stage1,0.9649410247802734,1310,0.33177417814731597,0.9195188879966736,6072.549123598,0.0009686782313693621,77.86732482910156,0.1438495010137558,83.66231702207195,1.596127462387085,1.8792467355728149,0.7292194962501526,14.006534656,0.7075545608997345,1776881750.6701524,,,,,,,,,,
stage1,0.7728341221809387,1320,0.6533584743738174,0.7054518461227417,6111.250664827,0.0009681174353198686,44.710060119628906,0.48101991005241873,46.67390977482342,2.860541081428528,1.7233857691287995,1.685677409172058,14.027882496,0.7644550144672394,1776881825.2351117,,,,,,,,,,
stage1,0.5731856226921082,1330,0.3217963457107544,0.5674147605895996,6146.421448045,0.0009675518286394472,39.01557159423828,0.14539043176919222,94.94357052887092,2.200416272878647,1.7640591144561768,3.0326316356658936,14.002362368,0.6355868518352509,1776881863.9365113,,,,,,,,,,
stage1,0.8957546949386597,1340,0.44304217025637627,0.8426374197006226,6178.361988051,0.0009669814171405816,91.10613250732422,0.2535174353048205,88.9777605450677,1.5299895644187926,1.8952472746372222,1.2531365156173706,14.024072704,0.7215305924415588,1776881899.1075852,,,,,,,,,,
stage1,0.7678300142288208,1350,0.46574498862028124,0.6956291794776917,6211.02718088,0.0009664062066851325,49.84495544433594,0.31942901127040385,117.92805727637909,1.8081860363483429,1.4631596505641937,1.6577298641204834,14.142651392,0.6649808883666992,1776881931.0478895,,,,,,,,,,
stage1,0.3525061011314392,1360,0.3680432468652725,0.4220033288002014,6243.051585311,0.000965826203184277,32.801513671875,0.1669951044023037,97.36443321943247,1.0608799755573273,2.01048139333725,5.281686782836914,14.042254336,0.7003384590148926,1776881963.713397,,,,,,,,,,
stage1,0.2614462375640869,1370,0.30316891670227053,0.37485241889953613,6277.195005264,0.000965241412598449,50.748138427734375,0.1338032491505146,115.80425139512198,2.2220677495002747,1.6936566650867462,7.492773056030273,14.053469696,0.6435347855091095,1776881995.7374172,,,,,,,,,,
stage1,0.6547231078147888,1380,0.38708652555942535,0.6466387510299683,6311.137713299,0.0009646518409372759,55.141761779785156,0.1894977162592113,92.7391787676078,1.303257805109024,1.9758880376815795,2.5113487243652344,14.031694848,0.7289164423942566,1776882029.8809915,,,,,,,,,,
stage1,0.8592153787612915,1390,0.4674451261758804,0.7914368510246277,6345.341286246,0.0009640574942595195,63.06640625,0.28015306815505026,99.65169889798572,1.431835985183716,1.872920560836792,1.3362226486206055,14.017732096,0.7065428376197815,1776882063.8238657,,,,,,,,,,
stage1,0.9802992343902588,1400,0.34222169518470763,0.9335789680480957,6383.69033661,0.0009634583786730109,39.83456802368164,0.15503409057855605,92.34331534133639,1.9969984650611878,1.871876049041748,0.5885735154151917,14.017044992,0.7137266397476196,1776882098.0270817,,,,,,,,,,
stage1,0.8523406386375427,1410,0.37154117077589033,0.7691500782966614,6498.271908692,0.0009628545003345899,96.23667907714844,0.181828579492867,82.93213202713557,1.8809398770332337,1.8971258759498597,1.4229483604431152,14.004112384,0.7453671932220459,1776882136.3764725,,,,,,,,,,
stage1,0.9652974605560303,1420,0.40020838379859924,0.9089385271072388,6534.769623157,0.0009622458654500408,50.25531005859375,0.20628891438245772,29.74443938828458,1.4774139642715454,1.939194667339325,0.7220063209533691,14.028640768,0.7225276231765747,1776882250.957577,,,,,,,,,,
stage1,0.9398199319839478,1430,0.3891157478094101,0.8713204860687256,6568.951798917,0.0009616324802740286,60.17116928100586,0.2341594798490405,88.86796727588411,1.452643197774887,1.549562656879425,0.8940681219100952,14.00832768,0.7987429320812225,1776882287.4555914,,,,,,,,,,
stage1,0.3641660809516907,1440,0.32046183943748474,0.43649232387542725,6712.903789379,0.0009610143511100353,45.046478271484375,0.12172355726361275,98.71984367203247,1.5907088339328765,1.9873827815055847,5.028012275695801,14.044149248,0.6166530907154083,1776882321.6378767,,,,,,,,,,
stage1,0.9844433069229126,1450,0.3722691312432289,0.9411792755126953,6753.364239741,0.0009603914843102941,61.32467269897461,0.2244680728763342,21.077205268470546,1.56286318898201,1.4780105352401733,0.5632465481758118,14.019200512,0.7408824801445008,1776882465.5897505,,,,,,,,,,
stage1,1.0,1460,0.5381700605154037,0.9964035749435425,6787.56261151,0.0009597638862757254,1.5854451656341553,0.3441297609359026,89.20809399375328,1.8879094898700715,1.9404029846191406,0.25551462173461914,14.025529856,0.6721049070358276,1776882506.0503542,,,,,,,,,,
stage1,0.3777146637439728,1470,0.39543484151363373,0.4598511755466461,6821.567415134,0.0009591315634558697,56.440696716308594,0.2179017085582018,93.96509091576434,2.594740849733353,1.7753313064575196,4.978670120239258,14.01352704,0.7039102256298065,1776882540.2488098,,,,,,,,,,
stage1,0.9465826749801636,1480,0.5995203137397767,0.8867871761322021,6893.801907368,0.0009584945223488226,72.94779205322266,0.4170794241130352,95.6773099079882,2.656287360191345,1.8244087994098663,0.8606274724006653,14.0221184,0.8349435269832611,1776882574.2532165,,,,,,,,,,
stage1,0.4757785499095917,1490,0.3268502503633499,0.5037710666656494,6932.539674022,0.0009578527695011669,42.733238220214844,0.11860139314085245,46.60126369192937,3.297925579547882,2.0824885249137877,3.968410015106201,14.00265728,0.5893749058246612,1776882646.4879158,,,,,,,,,,
stage1,0.6253106594085693,1500,0.3835688367486,0.6388781070709229,7060.0466772,0.0009572063115079062,80.48209381103516,0.21247458308935166,96.27570464569362,3.44072105884552,1.7109425246715546,2.931971549987793,14.147472896,0.6664121329784394,1776882758.3284144,0.6802805643703322,32.0,54.635008335113525,0.4952118566434365,0.0,0.683590104803443,0.6677120849490166,2.9565888214856386,1.850687077268958,0.6878880553413182
stage1,0.818097710609436,1510,0.4006804317235947,0.7506521344184875,7094.385220523,0.0009565551550123967,50.48625946044922,0.1926612364128232,27.54460079048001,2.4413918137550352,2.080191946029663,1.4902987480163574,14.018648576,0.6462104797363282,1776882812.7326536,,,,,,,,,,
stage1,0.8824641108512878,1520,0.4288732707500458,0.8134210705757141,7132.478958256,0.0009558993067062785,50.692413330078125,0.2419287147000432,103.51252334994881,2.9243119597434997,1.8694454908370972,1.1801255941390991,14.015354368,0.6995495438575745,1776882847.0713224,,,,,,,,,,
stage1,0.8389140963554382,1530,0.4467475235462189,0.7766261100769043,7166.998963157,0.000955238773329408,51.96192932128906,0.2809769965708256,96.1165620242498,7.401923018693924,1.6577052175998688,1.375575065612793,14.027177472,0.7441034734249115,1776882885.1651196,,,,,,,,,,
stage1,0.8004065155982971,1540,0.445714008808136,0.7180836796760559,7203.494575952,0.0009545735616697875,55.08816909790039,0.24982183054089546,91.55597682693056,1.3308893859386444,1.958921694755554,1.4687899351119995,14.020272128,0.7049467146396637,1776882919.6849437,,,,,,,,,,
stage1,0.8805649280548096,1550,0.5037841215729714,0.8288322687149048,7266.544201771,0.0009539036785634961,61.89337921142578,0.34244629363529383,96.16077146094408,1.9003103792667388,1.6133783042430878,1.2080971002578735,14.036928,0.7633306741714477,1776882956.180661,,,,,,,,,,
stage1,0.23490303754806519,1560,0.6775517076253891,0.30446457862854004,7305.250786336,0.000953229130894619,43.25613021850586,0.4948253106325865,56.89630152124541,2.917647448182106,1.8272639274597169,7.533367156982422,14.02319616,0.7409927248954773,1776883019.2303085,,,,,,,,,,
stage1,0.9265923500061035,1570,0.7910012289881706,0.8596576452255249,7342.015634944,0.0009525499255951775,65.87623596191406,0.605728405341506,88.85889124161353,2.5439796805381776,1.852728247642517,1.0199179649353027,14.1963648,0.7035832464694977,1776883057.9369717,,,,,,,,,,
stage1,0.8755248785018921,1580,0.3159834653139114,0.8045313358306885,7371.816841917,0.0009518660696450568,50.29671096801758,0.13767205439507962,96.7363921715966,1.3797597289085388,1.7831140637397767,1.212131142616272,14.017762816,0.6277285575866699,1776883094.7017708,,,,,,,,,,
stage1,0.9174716472625732,1590,0.4300606146454811,0.8345920443534851,7410.717273099,0.0009511775700719346,61.15056610107422,0.25066079907119276,107.93392148781346,2.743550628423691,1.7939981997013092,0.9737030267715454,14.039207936,0.6040739417076111,1776883124.5029278,,,,,,,,,,
stage1,0.7983927130699158,1600,0.3914847388863564,0.7199890613555908,7440.747663414,0.0009504844339512095,41.11102294921875,0.19542562067508698,94.02161008092442,2.672161591053009,1.9605911254882813,1.61430025100708,14.12495616,0.6613421559333801,1776883163.4032125,,,,,,,,,,
stage1,0.7324225902557373,1610,0.3260758563876152,0.6920130848884583,7482.624137264,0.0009497866684059277,55.652679443359375,0.14509265683591366,110.37037807898822,1.6419499218463898,1.809831976890564,2.1125051975250244,14.018335232,0.7486797749996186,1776883193.4338417,,,,,,,,,,
stage1,0.6657283306121826,1620,0.40687230974435806,0.643599271774292,7518.955764709,0.0009490842806067095,52.269264221191406,0.2165099134668708,73.05698061146184,1.4426777839660645,1.903623914718628,2.5278432369232178,14.022592512,0.6977676630020142,1776883235.3102193,,,,,,,,,,
stage1,0.6631715297698975,1630,0.4084274977445602,0.6716598272323608,7552.86770928,0.0009483772777716766,60.36396789550781,0.24493319615721704,94.97111766247991,1.3428532421588897,1.6349430143833161,2.3915748596191406,14.044377088,0.6994282841682434,1776883271.6417174,,,,,,,,,,
stage1,0.9912848472595215,1640,0.3950268104672432,0.9618363976478577,7584.617086075,0.0009476656671663766,67.53064727783203,0.2133378766477108,95.88225081500933,1.2875515460968017,1.8168892979621887,0.47325989603996277,14.018351616,0.6785223007202148,1776883305.5535629,,,,,,,,,,
stage1,0.9987019896507263,1650,0.6776809811592102,0.9745110273361206,7616.586981528,0.0009469494561037098,42.00324630737305,0.5094710014760494,114.7927184041815,2.0866348505020142,1.682099747657776,0.3821260929107666,14.007287296,0.6539777278900146,1776883337.3029153,,,,,,,,,,
stage1,0.9770848155021667,1660,0.3162669435143471,0.9305993318557739,7650.999082699,0.000946228651943853,90.80375671386719,0.13392563946545125,96.2615276976616,3.487537842988968,1.823413038253784,0.6456165313720703,14.08347648,0.6812756299972534,1776883369.2731724,,,,,,,,,,
stage1,0.9129122495651245,1670,0.34203251004219054,0.84583580493927,7689.077793574,0.0009455032620941839,39.63309860229492,0.1612584413960576,89.11035011281248,1.4299478590488435,1.8077406764030457,1.0215675830841064,14.042447872,0.7406503558158875,1776883403.6851587,,,,,,,,,,
stage1,0.9997051954269409,1680,0.5726394116878509,0.9884237051010132,7732.144706474,0.000944773294009206,52.85307312011719,0.3729106426239014,88.14550564217095,2.6977431654930113,1.9972877264022828,0.31194624304771423,14.032876544,0.8149811923503876,1776883441.7638514,,,,,,,,,,
stage1,0.18505392968654633,1690,0.3769835248589516,0.38737547397613525,7771.152088283,0.0009440387551904703,44.855587005615234,0.21164353452622892,82.55601641996911,1.1972469925880431,1.6533998608589173,8.062310218811035,14.032686592,0.6906919956207276,1776883484.83077,,,,,,,,,,
stage1,1.0,1700,0.5267536506056786,1.0,7810.093871121,0.0009432996531865001,53.06926345825195,0.35078647285699843,90.96900742629575,2.1011283874511717,1.7596717596054077,0.10981453210115433,14.01923584,0.769000506401062,1776883523.8380063,,,,,,,,,,
stage1,0.7340894341468811,1710,0.34432934820652006,0.6915653944015503,7844.181833696,0.0009425559955927117,43.96711730957031,0.14458308778703213,67.5194847868756,1.8294372797012328,1.997462558746338,2.094322919845581,13.982905856,0.7029928505420685,1776883562.7799973,,,,,,,,,,
stage1,0.6392638683319092,1720,0.35705077201128005,0.603546142578125,7878.429507196,0.0009418077900513376,45.31125259399414,0.18047050759196281,97.26260317389166,1.567272526025772,1.7658025979995728,2.519829034805298,14.023115264,0.7323352992534637,1776883596.867811,,,,,,,,,,
stage1,0.6855515241622925,1730,0.47988712042570114,0.6538311243057251,7948.150891723,0.0009410550442513475,40.32235336303711,0.30667922757565974,101.8611993574258,1.8587021350860595,1.7320788621902465,2.3308212757110596,14.039411712,0.7484963536262512,1776883631.1155577,,,,,,,,,,
stage1,0.6700160503387451,1740,0.4144209951162338,0.6199218034744263,7986.76905485,0.000940297765928369,47.32234573364258,0.2483330329414457,49.27074751060357,2.0039106965065003,1.6608796179294587,2.475881576538086,14.031819264,0.653779000043869,1776883700.8369927,,,,,,,,,,
stage1,0.4702140688896179,1750,0.5133162051439285,0.4906502068042755,8038.527168686,0.0009395359628646086,45.88542556762695,0.34334496781229973,88.88047539560819,1.9551564455032349,1.6997123956680298,3.9552900791168213,14.032650752,0.6541863918304444,1776883739.4549992,,,,,,,,,,
stage1,0.1280684769153595,1760,0.9560605958104134,0.30365222692489624,8079.290771681,0.0009387696428887715,53.89862060546875,0.7815107073634863,67.89955677327019,2.0684504210948944,1.7454986333847047,11.509709358215332,14.026450944,0.6543578505516052,1776883791.2131534,,,,,,,,,,
stage1,0.6186908483505249,1770,0.5753246933221817,0.6090985536575317,8115.534252016,0.0009379988138759809,55.921234130859375,0.3995133679360151,86.50828852469381,1.596044272184372,1.7581131100654601,2.950151205062866,14.031747584,0.640093344449997,1776883831.9767997,,,,,,,,,,
