category,dockq
interface_protein_peptide,0.0326945031645584
interface_protein_peptide,0.86392516709358
interface_protein_peptide,0.3425842665238608
interface_protein_peptide,0.8213599971378994
interface_protein_peptide,0.064269434401079
interface_protein_peptide,0.0
interface_protein_peptide,0.0
interface_protein_peptide,0.6826714758512876
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0289035671943445
interface_protein_dna,0.7952527463618256
interface_protein_dna,0.7952527463618256
interface_protein_dna,0.8621179119562736
interface_protein_dna,0.8621179119562736
interface_protein_dna,0.9248416719698364
interface_protein_dna,0.9248416719698364
interface_protein_dna,0.8447110485252042
interface_protein_dna,0.8447110485252042
interface_protein_dna,0.9130971926148296
interface_protein_dna,0.9130971926148296
interface_protein_dna,0.8507362492762374
interface_protein_dna,0.8507362492762374
interface_protein_dna,0.928629734084796
interface_protein_dna,0.928629734084796
interface_protein_dna,0.3940129036682457
interface_protein_dna,0.8653549999793149
interface_protein_dna,0.8653549999793149
interface_protein_dna,0.929733812340443
interface_protein_dna,0.929733812340443
interface_protein_dna,0.9173790029321038
interface_protein_dna,0.9173790029321038
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.7962038093922251
interface_protein_dna,0.7962038093922251
interface_protein_dna,0.2847027427866198
interface_protein_dna,0.2847027427866198
interface_protein_dna,0.266108905355903
interface_protein_dna,0.266108905355903
interface_protein_dna,0.1870348176806124
interface_protein_dna,0.1662385817683299
interface_protein_dna,0.1662385817683299
interface_protein_dna,0.1662385817683299
interface_protein_dna,0.2736833737891936
interface_protein_dna,0.2736833737891936
interface_protein_dna,0.1870348176806124
interface_protein_dna,0.1898852219451069
interface_protein_dna,0.1467636804551132
interface_protein_dna,0.0
interface_protein_dna,0.9609432001868696
interface_protein_dna,0.3573627638550378
interface_protein_dna,0.2758328328340483
interface_protein_dna,0.2758328328340483
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.9471649950643112
interface_protein_dna,0.8827736862588952
interface_protein_dna,0.135554759127011
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.2111622991769566
interface_protein_dna,0.2111622991769566
interface_protein_dna,0.179463008259045
interface_protein_dna,0.179463008259045
interface_protein_dna,0.2585319506010533
interface_protein_dna,0.2585319506010533
interface_protein_dna,0.9308774084081066
interface_protein_dna,0.9308774084081066
interface_protein_dna,0.9580076504745764
interface_protein_dna,0.9578411788961352
interface_protein_dna,0.9578411788961352
interface_protein_dna,0.9521787047639124
interface_protein_dna,0.9471429184469238
interface_protein_dna,0.9580076504745764
interface_protein_dna,0.9580076504745764
interface_protein_dna,0.9253793879681032
interface_protein_dna,0.9212029393015776
interface_protein_dna,0.4153174552799141
interface_protein_dna,0.821284540628772
interface_protein_dna,0.821284540628772
interface_protein_dna,0.1649779975104464
interface_protein_dna,0.743295591959794
interface_protein_dna,0.743295591959794
interface_protein_dna,0.8827736862588952
interface_protein_dna,0.4167803039772689
interface_protein_dna,0.0566826457163519
interface_protein_dna,0.0566826457163519
interface_protein_dna,0.5916804547217344
interface_protein_dna,0.5916804547217344
interface_protein_dna,0.822377396657093
interface_protein_dna,0.822377396657093
interface_protein_dna,0.2951764244796235
interface_protein_dna,0.2951764244796235
interface_protein_dna,0.7735628847570855
interface_protein_dna,0.8649470301735107
interface_protein_dna,0.4419966367601169
interface_protein_dna,0.0
interface_protein_dna,0.0
interface_protein_dna,0.9248416719698364
interface_protein_dna,0.3087006771567702
interface_protein_dna,0.8183779873737166
interface_protein_dna,0.837611696518238
interface_protein_dna,0.9227060126768478
interface_protein_dna,0.837611696518238
interface_protein_rna,0.466184096322604
interface_protein_rna,0.7351196078033206
interface_protein_rna,0.0289035671943445
interface_protein_rna,0.0
interface_protein_rna,0.0
interface_protein_rna,0.0
interface_protein_rna,0.550154587180237
interface_protein_rna,0.0
interface_protein_rna,0.4228380873196621
interface_protein_rna,0.3680146112290469
interface_protein_rna,0.8203558247019402
interface_protein_rna,0.8203558247019402
interface_protein_rna,0.0
interface_protein_rna,0.0
interface_protein_rna,0.0
interface_protein_rna,0.0
