category,lddt
interface_antibody_antigen,0.8787351937141155
interface_antibody_antigen,0.8787351937141155
interface_antibody_antigen,0.859851425680008
interface_antibody_antigen,0.859851425680008
interface_antibody_antigen,0.5703284207753163
interface_antibody_antigen,0.5703284207753163
interface_antibody_antigen,0.8792276205442242
interface_antibody_antigen,0.8647398032010204
interface_antibody_antigen,0.8647398032010204
interface_antibody_antigen,0.8215097529443521
interface_antibody_antigen,0.6820605953966937
interface_antibody_antigen,0.7845286151818008
interface_antibody_antigen,0.8384402161735279
interface_antibody_antigen,0.8384402161735279
interface_antibody_antigen,0.8783644705229778
interface_antibody_antigen,0.770774774416494
interface_antibody_antigen,0.836618441088562
interface_antibody_antigen,0.7628890269032494
interface_antibody_antigen,0.91794100811951
interface_antibody_antigen,0.7440909584097126
interface_antibody_antigen,0.7690663194889088
interface_antibody_antigen,0.7690663194889088
interface_antibody_antigen,0.7937746727146833
interface_antibody_antigen,0.8066229791888287
interface_antibody_antigen,0.8066229791888287
interface_antibody_antigen,0.8546301031814533
interface_antibody_antigen,0.8546301031814533
interface_antibody_antigen,0.8961053060354968
interface_antibody_antigen,0.8961053060354968
interface_antibody_antigen,0.7191816172517472
interface_antibody_antigen,0.7191816172517472
interface_antibody_antigen,0.8304887650889196
interface_antibody_antigen,0.8304887650889196
interface_antibody_antigen,0.8286833340832067
interface_antibody_antigen,0.7679383471193109
interface_antibody_antigen,0.8097031212663923
interface_antibody_antigen,0.8920601340472535
interface_antibody_antigen,0.7109630044177626
interface_antibody_antigen,0.7822358271212457
interface_antibody_antigen,0.7822358271212457
interface_antibody_antigen,0.8418807743383256
interface_antibody_antigen,0.8112866397302473
interface_antibody_antigen,0.8397803084077546
interface_antibody_antigen,0.8704926010934629
interface_antibody_antigen,0.8349310723578717
interface_antibody_antigen,0.8349310723578717
interface_antibody_antigen,0.8583843334860284
interface_antibody_antigen,0.4556402812039125
interface_antibody_antigen,0.8458223771433622
interface_antibody_antigen,0.8458223771433622
interface_antibody_antigen,0.8179353707053407
interface_antibody_antigen,0.8179353707053407
interface_antibody_antigen,0.8179353707053407
interface_antibody_antigen,0.8179353707053407
interface_antibody_antigen,0.8934437593034976
interface_antibody_antigen,0.8934437593034976
interface_antibody_antigen,0.8477611947139115
interface_antibody_antigen,0.8477611947139115
interface_antibody_antigen,0.9059961921022792
interface_antibody_antigen,0.9059961921022792
interface_antibody_antigen,0.8223053066760396
interface_antibody_antigen,0.8223053066760396
interface_antibody_antigen,0.8327163743741846
interface_antibody_antigen,0.8327163743741846
interface_antibody_antigen,0.8785600439353148
interface_antibody_antigen,0.8785600439353148
interface_antibody_antigen,0.7821022871405776
interface_antibody_antigen,0.7998069031050242
interface_antibody_antigen,0.7998069031050242
interface_protein_dna,0.9017454216595072
interface_protein_dna,0.9179555172807948
interface_protein_dna,0.9179555172807948
interface_protein_dna,0.9354071425717536
interface_protein_dna,0.9407620971773892
interface_protein_dna,0.8047962315736396
interface_protein_dna,0.9080101643575552
interface_protein_dna,0.9025231546365928
interface_protein_dna,0.9025231546365928
interface_protein_dna,0.7144148349442976
interface_protein_dna,0.7144148349442976
interface_protein_dna,0.9309541869195948
interface_protein_dna,0.9309541869195948
interface_protein_dna,0.7508946634112312
interface_protein_dna,0.7508946634112312
interface_protein_dna,0.5331489212303405
interface_protein_dna,0.6143312119668859
interface_protein_dna,0.6144522156117556
interface_protein_dna,0.9265080842625008
interface_protein_dna,0.9265080842625008
interface_protein_dna,0.865080748666772
interface_protein_dna,0.865080748666772
interface_protein_dna,0.8824493472245437
interface_protein_dna,0.8824493472245437
interface_protein_dna,0.8909868676154371
interface_protein_dna,0.8909868676154371
interface_protein_dna,0.8098510253236989
interface_protein_dna,0.666091477433547
interface_protein_dna,0.666091477433547
interface_protein_dna,0.853716947013824
interface_protein_dna,0.853716947013824
interface_protein_dna,0.9266205146999328
interface_protein_dna,0.9266205146999328
interface_protein_dna,0.9011663289000232
interface_protein_dna,0.9011663289000232
interface_protein_dna,0.9116991685110964
interface_protein_dna,0.9116991685110964
interface_protein_dna,0.9032237037037036
interface_protein_dna,0.9032237037037036
interface_protein_dna,0.8845090881787255
interface_protein_dna,0.8845090881787255
interface_protein_dna,0.91547137245566
interface_protein_dna,0.91547137245566
interface_protein_dna,0.7992756540145458
interface_protein_dna,0.7992756540145458
interface_protein_dna,0.7762416508078659
interface_protein_dna,0.924629820768986
interface_protein_dna,0.9306384723021616
interface_protein_dna,0.9306384723021616
interface_protein_dna,0.8289682797753083
interface_protein_dna,0.8289682797753083
interface_protein_dna,0.8684635458742773
interface_protein_dna,0.8684635458742773
interface_protein_dna,0.7991841648712389
interface_protein_dna,0.7991841648712389
interface_protein_dna,0.6991380501146504
interface_protein_dna,0.6991380501146504
interface_protein_dna,0.91167556051537
interface_protein_dna,0.9091727226777964
interface_protein_dna,0.8960488139580475
interface_protein_dna,0.8960488139580475
interface_protein_dna,0.9091727226777964
interface_protein_dna,0.9091727226777964
interface_protein_dna,0.7760829119035617
interface_protein_dna,0.7760829119035617
interface_protein_dna,0.91167556051537
interface_protein_dna,0.7659469445255263
interface_protein_dna,0.807313881914206
interface_protein_dna,0.7938216305566674
interface_protein_dna,0.9447246996730994
